EEG_ch0_skewness,EEG_ch0_kurtosis,EEG_ch0_zero_crossings,EEG_ch0_hjorth_mobility,EEG_ch0_hjorth_complexity,EEG_ch0_spectral_entropy,EEG_ch0_spectral_edge_freq_95,EEG_ch0_rbpr_delta_alpha,EEG_ch0_rbpr_theta_beta,EEG_ch0_rbpr_delta_theta_alpha_beta,EEG_ch0_delta_relative,EEG_ch0_alpha_relative,EEG_ch0_A5_entropy,EEG_ch0_slow_fast_ratio,EEG_ch1_skewness,EEG_ch1_kurtosis,EEG_ch1_zero_crossings,EEG_ch1_hjorth_mobility,EEG_ch1_hjorth_complexity,EEG_ch1_spectral_entropy,EEG_ch1_spectral_edge_freq_95,EEG_ch1_rbpr_delta_alpha,EEG_ch1_rbpr_theta_beta,EEG_ch1_rbpr_delta_theta_alpha_beta,EEG_ch1_delta_relative,EEG_ch1_alpha_relative,EEG_ch1_beta_relative,EEG_ch1_D4_entropy,EEG_ch1_D5_entropy,EEG_ch1_A5_entropy,EEG_ch1_slow_fast_ratio,EOG_ch0_blink_count,EOG_ch0_rem_zero_crossings,EOG_ch1_blink_count,EOG_ch1_rem_zero_crossings,EMG_hf_ratio
-0.9014009311099483,8.235276427082857,534.0,0.45044344827283567,1.6767859415691433,3.3898799760956253,18.06640625,0.9469304798533815,0.4051950689551839,0.6387648862511442,0.2463417573257295,0.26014766930289535,4.4415262635057084,1.9766996123599518,-0.0022746892402460517,4.620424511289448,545.0,0.41657625875040405,1.8265446114021995,3.215701264181713,18.06640625,1.4839211530539522,0.4449068174477233,0.9379085070073517,0.3595248303714481,0.24228027859265683,0.26833193232552566,6.532254651705977,7.218565808654549,4.3803284404353136,2.07356164699463,15.0,96.0,20.0,94.0,0.5873992023817025
0.11389502737241101,2.243972659809372,545.0,0.4516486308338579,1.7140260736597936,3.275173314530482,18.5546875,1.742497167449427,0.3387677351267842,0.7838309286944996,0.304345212252476,0.17466037703691653,4.424056910339261,2.1558172009131855,-0.24656130742646679,0.8178725687609898,583.0,0.44920922006159075,1.760862504923699,3.388662293923615,19.04296875,2.3732074354030326,0.378259785647984,0.9589687281662944,0.34747263105856163,0.14641477431556746,0.35657353622013116,6.569041505755936,7.259497133880926,4.391827797785797,2.664126276782464,12.0,97.0,13.0,93.0,0.6353570798805833
-0.06155141933661102,0.1758110757537712,664.0,0.5445456305142172,1.4178448176733203,3.701752926912846,19.04296875,1.2194581919072984,0.34172023178218647,0.618563156991397,0.23322799328679372,0.19125542378948848,4.508420685782151,1.171112248613548,0.08165402589348425,0.6767390534568638,664.0,0.5291754060561878,1.5180780240917213,3.6450020657277418,19.53125,1.3701276150587691,0.33408657924975865,0.6535521441047857,0.2512738075139326,0.18339445519690123,0.4113619199074088,6.568257284889209,7.255352846773333,4.402194405682296,1.2801002249895883,12.0,95.0,9.0,104.0,0.6181149311373765
-0.08430777305649753,1.6764957307607293,633.0,0.5246084689449128,1.4570773880396557,3.5483769378722303,19.04296875,0.6964195312284276,0.21407204768883928,0.42215111978405273,0.2097082110470582,0.30112339135168986,4.448962293447787,1.239980006746139,-0.28979867005701715,0.8486876441769389,621.0,0.5163369866354357,1.442799196711781,3.575234227404181,18.5546875,0.5123561215767392,0.24585125776111003,0.3782717426801993,0.18381298595848156,0.35876020255756935,0.3632681073636062,6.508780904013035,7.219542082234426,4.431941610330794,1.0767492905304277,13.0,92.0,20.0,84.0,0.5305171153421783
-0.11592835544530729,2.593983597875069,565.0,0.3987405581404879,1.9541515382031032,2.984916468162749,18.06640625,2.2906683863493607,0.35525299793561393,1.0735132056439074,0.404930093585272,0.17677377310410664,4.338124479757484,2.7723236438243894,0.04128596667013983,2.795666879097827,561.0,0.3918802376130767,1.9795482786529093,2.8794463153279595,17.578125,2.947055679900141,0.37162728755797036,1.2679929706250614,0.4476150077694339,0.15188549399399234,0.2845102996050871,6.546517612304779,7.240334207256309,4.370682865886189,2.843615605717416,14.0,76.0,11.0,77.0,0.5167718011133778
1.055344715820039,11.431305095364609,536.0,0.3442435430324748,2.184155950204873,2.699926032308422,16.6015625,2.8345746463459327,0.43083425526557484,1.4379488833334784,0.48139871291945374,0.16983102333890826,4.265644164942842,3.2679771361245904,0.12839220118676534,5.070576057238,599.0,0.3983077046334449,2.0281246599573874,2.9553184539953423,18.5546875,3.149942733865874,0.28626929197247103,1.1101627629119177,0.42579561438755115,0.13517566837317674,0.33466537924316825,6.55374001645202,7.254107776505659,4.380835321783568,3.369819114731253,10.0,80.0,15.0,91.0,0.53572518646994
0.0625391961944653,-0.08844913703554624,576.0,0.4752293184053765,1.6075704338378236,3.5525817788841136,18.5546875,1.5336850560923279,0.4776972861312481,0.8914519058572037,0.3091822927800056,0.20159438311785494,4.545997416990245,1.2559749419340611,0.2808073889250757,0.6709816105036817,673.0,0.5167692736233599,1.5751707072545724,3.7045987003041523,20.01953125,1.4373422362989994,0.1998036834518646,0.43929162161198626,0.19096246763725658,0.13285803673936714,0.553677342802874,6.55570795273506,7.24159497940269,4.250787832842035,3.3666352201888756,10.0,89.0,5.0,94.0,0.5763156155225336
-0.1274496222983162,0.9321916853942391,594.0,0.4795280241478236,1.5931758322391354,3.605476902234207,19.04296875,0.9602501323993905,0.5831133151825013,0.7325752890717854,0.21603536356902608,0.22497821794537584,4.517801946685489,1.3709657579830905,-0.2732507959906381,0.9455174484271565,629.0,0.5174610719535563,1.5544405295766692,3.667787017977906,20.01953125,0.9441909699561123,0.24300736911670404,0.4585863745742921,0.19701982958403555,0.20866523389139527,0.4700309116790076,6.551857848997276,7.212039359015532,4.4736115106007075,1.6380619690432234,16.0,63.0,15.0,92.0,0.6181267843829725
-0.3238908041736518,0.6418256140639595,444.0,0.3518643849398386,2.1324856476359924,3.244094107489587,18.06640625,1.1057959030458506,0.4212354382839903,0.7577154082643144,0.30348384558661196,0.27444833603622815,4.495659221756478,3.190214098887613,0.24276151726228423,0.7066738964543364,635.0,0.5012094007936205,1.6011746828343716,3.595961374711661,19.53125,0.9973783275231677,0.26301950674541513,0.534936039882702,0.2386484757678294,0.23927577849067105,0.4069308956889097,6.53215998773266,7.215624512841082,4.4605276142457875,1.8184007884051938,18.0,95.0,16.0,87.0,0.5968430541729932
-0.04948838559480877,0.37233890515818446,462.0,0.3595268802488806,2.0973570210283485,3.1928149005872157,17.578125,1.6286437239846034,0.49303336282249816,0.9722392766456166,0.34275752703801554,0.21045580564387195,4.455531009572849,3.252562104502767,-0.1162153402643106,1.6048518271628938,585.0,0.4334165843055297,1.8729933153072094,3.416999143213875,19.53125,1.3453070369019078,0.2827832037365701,0.6567944527439649,0.28303362371714047,0.21038589404017044,0.3872967349522499,6.500199819158338,7.1689300282175585,4.392609636724236,2.9723848984927597,17.0,87.0,18.0,116.0,0.5771539473430041
-0.8189119491575733,5.403240315959067,448.0,0.2933471612936103,2.500243930315548,2.6833727508502037,15.625,3.7331294197221263,0.6385963528349838,2.085030699640053,0.561333454502399,0.15036538822813744,4.34084535871809,4.60486657865683,0.18548521546187904,4.303203301148296,590.0,0.4738413927141163,1.6161864165238342,3.4989719468158724,18.5546875,1.0279425605342114,0.38699567022908676,0.6779906939863439,0.27650860596340004,0.26899227308936535,0.323491264005608,6.554701429300971,7.237527250653153,4.4861941519634145,1.5855642775382914,18.0,93.0,19.0,99.0,0.5553670126117665
-0.4090175658850907,2.3872840747305304,411.0,0.28983456284771775,2.6270789601175,2.5045215787829522,16.6015625,2.2970963493315226,0.34195021442396584,1.117679155135875,0.42617782280232325,0.18552892782505406,4.287522055524431,6.242472218417177,0.4036605736750419,1.3297386946975172,530.0,0.44169092380137814,1.8513167937826394,3.242147539218349,19.53125,1.8290759947101245,0.1496187355945316,0.6424261821623141,0.32424049046346554,0.17727010326591258,0.42685543060659265,6.4360066550409165,7.144865564008506,4.395935448748764,3.4297691678883395,17.0,66.0,14.0,81.0,0.594792279738298
-0.3033030133609197,1.5481719766174518,448.0,0.35943785955112634,2.102385694519495,3.272633323565198,18.06640625,1.5995516527133784,0.46939272485060024,0.9277085327139454,0.3294935938482078,0.20599121840753043,4.485516592366064,2.962827835561608,0.02774286028863278,2.9984182276779627,480.0,0.40794136766158995,1.8660300644051366,3.2203323671757413,18.06640625,1.49899272585478,0.3281060794202369,0.9149578409667646,0.3887590034793968,0.2593468245536097,0.2581019650091497,6.462344495503454,7.141357372602363,4.48361963806389,2.704585650196882,18.0,95.0,17.0,104.0,0.5708406522803254
0.7685811412110221,16.988289901249395,628.0,0.4564307725568969,1.6882496358809445,3.503352298261312,18.5546875,2.3456465929550827,0.47961372232025895,1.1530060056135898,0.388477648201188,0.16561644425376876,4.317611088880271,1.4765812966897132,-0.3867298084267668,9.236576720213526,588.0,0.4113635855943246,1.9658743088403576,2.9934747822277448,18.5546875,4.184853320126112,0.2874072885695745,1.3954432924507916,0.4924569249119405,0.11767603001605327,0.2962419063947577,6.504948835801603,7.212302774207464,4.321788476911599,3.4410717567510036,11.0,100.0,14.0,98.0,0.5894247524245282
0.7473183567472332,2.3106372737822003,516.0,0.3874824842097566,1.9829025208262971,3.118619870531413,18.06640625,1.4885300199693516,0.26845139013756025,0.7683761377621213,0.34134525627820206,0.2293170118834622,4.421899439366717,3.2034621959140517,0.16720711127158863,4.365286830260163,636.0,0.4903137070999351,1.6040268609075363,3.3772642109377067,19.04296875,1.0342570501193524,0.29561800545490097,0.6267577693053314,0.2830811121425381,0.27370479331987224,0.33682003374133046,6.461877871259322,7.187733994723384,4.320077109458035,1.7922319694396398,13.0,99.0,16.0,105.0,0.5915821492598197
0.026746682721152368,0.41462506145116285,560.0,0.45935010327551323,1.668621573343152,3.5747275326508507,18.5546875,1.0134665702488521,0.3131699791121623,0.5741469986580244,0.23558075928532296,0.23245044898469336,4.4756654908090265,1.648290248177402,-0.16764836876552744,0.9775852332450654,524.0,0.4012959052510235,1.9758423628767001,3.280530162642058,19.04296875,1.6417754576465904,0.3807214314595649,0.8428683777720148,0.3210776610308043,0.19556734115824484,0.3380745771236513,6.5408745002307125,7.210732869219003,4.419490991496916,2.468760547180125,14.0,104.0,15.0,111.0,0.5973683315184516
-0.014382458671446113,0.6376466632606026,476.0,0.3745886107343046,1.9381378173647086,3.265415332288191,17.08984375,0.9636947222440222,0.5832984359534927,0.7803885747060507,0.27460306874955753,0.2849481920064141,4.496597283745306,2.443038499967513,-0.023350693972087784,2.7326455950706032,532.0,0.4502199320610655,1.7176494036253853,3.4613180812022946,18.5546875,1.648339002295221,0.335190169457174,0.875630986201123,0.35751953508949086,0.2168968486407618,0.3101133896954895,6.499055919716146,7.154941643162328,4.494722346822998,1.6939275002645893,17.0,106.0,17.0,104.0,0.5810256931353053
-0.6081010754942283,0.6144882994443632,398.0,0.3334449414392331,2.218128095181939,3.0567881317953067,17.578125,1.219961570834709,0.4217474011399612,0.8047170873174854,0.31636184547764773,0.2593211565354391,4.535826642921059,3.477252326728947,0.2755186619280909,0.5845028877139287,562.0,0.47272685287241767,1.6913712090421733,3.538946327393088,19.53125,1.1413743535877097,0.20911632900305102,0.5764423340816398,0.28144319003709045,0.24658271771432683,0.3792338978664095,6.527467268090731,7.196698467926458,4.539800979070401,2.0110660505598634,18.0,99.0,22.0,107.0,0.57628780675482
-0.13475040326837992,0.3071164339854784,364.0,0.3014927999618652,2.3072996121478417,3.2250997978940505,15.625,3.0544029792566647,1.1368699057927871,2.130724782844489,0.4927817567364382,0.1613348860916722,4.52958403953229,2.775641447627522,-0.1408790616317888,0.7047122012266818,377.0,0.31657434583032423,2.2435720380240416,3.2696416886395863,16.6015625,2.4963356442041733,0.9722430390735187,1.7517959307640003,0.45246748936695624,0.18125266544884108,0.17311180425603376,6.546218731292221,7.217527388663495,4.528959473364071,2.57413678816937,17.0,112.0,19.0,121.0,0.5741497864592564
-0.6385310391130596,6.699020805822526,362.0,0.27668993420614624,2.3574322165279353,2.9683781034159478,14.16015625,7.5768942514196675,1.7364263817022745,4.676702398607821,0.6637386375793946,0.08760035649897466,4.423725925406668,2.1170059030456683,0.7694598906477618,8.368408356026345,336.0,0.262377236915315,2.476591860170574,2.896365960381483,13.18359375,8.734644732576701,2.025317883847991,5.644927843985699,0.7001090060910317,0.08015311755953937,0.06841909590377715,6.5546338485813465,7.259808186792526,4.475727953657478,2.0869117790367997,14.0,121.0,13.0,124.0,0.5847727275893154
-0.120713594126748,0.9245172573197085,330.0,0.27036740702447554,2.2025541788275707,3.017676013224263,12.6953125,6.265356648253887,2.804158247514735,5.109454640829741,0.676840270697432,0.10802900915242597,4.4944500467846975,1.3084303817330918,0.1196678625064318,1.5430703457678394,347.0,0.2760740529522316,2.253960263058458,3.0130369815538853,13.18359375,7.272362963670875,2.643439095468308,5.463195949017574,0.6772890880876774,0.09313191482205693,0.05975380043690088,6.547565612832715,7.24386880899934,4.490313191770825,1.421930400021081,13.0,111.0,14.0,120.0,0.5690960158240722
-0.1981460202993509,2.675817624074303,375.0,0.2787324463542967,2.2058198018265145,3.043840897335463,13.18359375,5.779710167961127,2.546872432142473,4.642480350678456,0.6580481276644047,0.1138548661682356,4.514731729556986,1.423405234801583,-0.26404952380717717,2.2075915621577593,360.0,0.2699335675786452,2.328994653605511,2.979540944767528,13.18359375,6.838725151440571,2.025065965848029,5.007487681052956,0.6980297290331748,0.10207015395057008,0.06267211963002803,6.532505534353579,7.239289505218029,4.450616945726714,1.7406822949963652,10.0,137.0,12.0,137.0,0.586722153677706
0.48867194041629053,5.246841693309319,361.0,0.2816154835696313,2.4310803085371386,2.572511024331896,15.13671875,2.3788621168105846,0.6777199445176093,1.7381438403248803,0.5387834257935575,0.22648787501644754,4.339115425670741,3.6874165832395023,-0.4940585326113933,4.263842943328904,428.0,0.3131766081042573,2.31308884533614,2.784435249493834,16.11328125,3.295189291320074,0.5024247469774762,1.8139299788340455,0.5477043436648265,0.1662133174283935,0.18772706224852478,6.489600798924227,7.169338690676313,4.369054678207965,3.7162187096396284,22.0,84.0,18.0,82.0,0.5128097017959149
0.1275310268699016,0.6774218261063889,561.0,0.5081092183457386,2.1218118376228414,3.766992555851115,25.87890625,2.2190685255523643,0.6271666344693758,1.2386501811511517,0.3609891850197443,0.16267599709652406,4.546418104260952,1.9009781367218017,0.16201173844943564,1.0556729902458573,742.0,0.729460971518289,1.7037118887887064,4.040104065746913,32.71484375,2.3742119769021817,0.1551826306129917,0.5605350134592777,0.2465911244180468,0.10386230328927637,0.46471335760548277,6.39348889998823,7.090061560915265,4.4965420509708105,4.4674378453217,8.0,112.0,7.0,137.0,0.5776615909235309
-0.19652610834090561,3.7030534619619457,304.0,0.24109563173769435,2.5511087932400502,2.9447902368816594,12.6953125,7.6476747001116685,2.706929150678358,5.712865547126816,0.6833791644791647,0.08935777099268961,4.509718968955271,2.4193152405582237,0.08791761309925503,0.7726224144390148,353.0,0.2921443610945723,2.2403486471623264,3.079443641109407,14.6484375,4.255959923023953,1.6628661571851513,3.203821119613652,0.589031006486365,0.1384014457701579,0.09449823978851435,6.529392078745831,7.239965805046515,4.497633561959361,1.9063582632383973,15.0,135.0,14.0,121.0,0.5365511411967705
-0.17810288367687838,0.7948822579028816,270.0,0.21961962142364683,2.8069728606019595,2.858041605134222,12.20703125,7.732648938954957,2.7431228854703367,5.561141721420271,0.654601603990223,0.08465425097634012,4.513761890660616,3.249300210567452,0.5679259135034329,2.5578276791352748,309.0,0.2295462474257814,2.7739322736097822,2.7948145113331773,12.6953125,7.779323237335169,1.6945029426732439,5.024028412918612,0.6970579070784142,0.08960392643579027,0.07415027665721406,6.471905797904062,7.22494960088886,4.416330134031005,3.566619006587594,15.0,124.0,15.0,128.0,0.5707048087374256
-0.25717968845296907,1.6074237402843483,334.0,0.2617543482469938,2.316498127436849,2.9518365540886378,12.6953125,5.558211184132533,2.256869691318065,4.45351971318677,0.6673361342942059,0.12006311242712464,4.490872283999384,2.3821822999158964,0.19299166066975007,0.4163715259613112,294.0,0.26625681702487836,2.3889960945566027,2.9695453665088567,13.671875,6.538689373320883,1.7033869180684293,4.510153146860186,0.6786295404955027,0.1037867838261965,0.07500989881509117,6.537274923280565,7.240142828129938,4.498412744648221,3.0604262117912633,18.0,133.0,20.0,125.0,0.5911478790578218
0.14098023341739188,0.6136072336256095,312.0,0.2551271093722774,2.405660591438497,2.867332647437658,13.18359375,7.751292498790358,1.7539157578721862,5.3714682086150205,0.7234280151013928,0.09332998531719564,4.530025520837177,2.372707737130203,-0.20761210047577663,0.7281979291620186,315.0,0.289286190354824,2.134881368799803,3.0702187401256142,14.16015625,5.618762539521368,1.9312997971896246,4.161925455052985,0.6492992014652592,0.11555911055115874,0.07547245639609793,6.513858102914039,7.225526611758009,4.559473551974803,1.3513154957083822,18.0,121.0,12.0,125.0,0.5466165219440939
0.21858847195142275,0.41760565021988727,241.0,0.2266950100647489,2.627816580443043,2.8204733554680517,11.71875,4.969823664103193,2.924333848675207,4.363234285938214,0.6400563379058655,0.12878854083475091,4.552517895552688,3.371047359610507,0.17683291791237543,1.8255920717932108,357.0,0.28907484449883347,2.135662873272623,3.0887275723144247,13.18359375,3.0221589016503634,2.1005647848710463,2.7646759845256685,0.5696736926166717,0.1884989211869634,0.07308302002333127,6.562210473539667,7.242723565580556,4.461133159613152,2.0424767994136563,17.0,127.0,15.0,114.0,0.6050851356260137
-0.2880046429264356,0.7240796262181659,258.0,0.21998323948842544,2.771356495835447,2.7785422494600174,12.20703125,9.584386217146871,2.310960375561177,6.830034051171727,0.7489103549329618,0.07813858268703003,4.511980004136748,3.540348330760006,-0.017895689918183223,0.7830638885517756,272.0,0.21782962852397228,2.8623952139780537,2.7578423803249152,12.6953125,6.688522696691817,1.9700242924800513,4.754199532318926,0.675664996542939,0.10101856974741626,0.07018328325682331,6.528535204314694,7.2335363238408235,4.443319854831521,4.258002090912035,16.0,140.0,20.0,123.0,0.5333800324862891
-0.0986848126496091,0.007460196766747362,310.0,0.2705148618178003,2.2066283344184128,3.073333201012832,13.18359375,3.843981036140751,2.3094268298219207,3.361189411808651,0.5957884656767208,0.1549925611170225,4.480227072493876,2.127996511402953,0.3377471456061832,1.4455591220200406,316.0,0.248311187780385,2.387323327895342,2.9078045411061955,13.18359375,3.2574106846079762,2.142583643073942,2.9304195910565736,0.5790486931074589,0.17776349044460338,0.07378068782319232,6.502383147433764,7.234613566610314,4.315029767003303,2.9825168839199763,15.0,116.0,14.0,123.0,0.562714261134071
0.22098500059156803,0.563212675451719,162.0,0.1444782269569413,4.08810573187492,2.372983382018175,11.23046875,6.564884814659351,2.2234638947904926,5.211325785727113,0.7165349127332148,0.10914660850304583,4.482383059984016,11.25969953811081,-0.5055409075041609,1.074731882410501,263.0,0.1834185578966867,3.3258836986001015,2.602411983229527,12.20703125,4.055245802632142,2.0828553276357966,3.495779802205524,0.6359040030645476,0.15681022409339546,0.062091067483454686,6.5452369416959995,7.243553836475412,4.4318591377219025,6.74371729361578,14.0,135.0,15.0,121.0,0.5386668244763443
0.896163724843395,3.9194308401866085,242.0,0.14635501634950404,4.084682911916085,2.259181515233433,10.25390625,4.737071465310303,2.5092411315853163,4.127511398129565,0.6611212405255856,0.13956328194898338,4.373787223303759,10.754872631767386,-0.058950838446841285,0.3571254747095556,245.0,0.19504627145987175,3.126779826456021,2.6517523513935153,11.71875,5.045182414680155,2.107424825840061,4.117818798244185,0.6659252496426207,0.1319923037281969,0.06088600632875855,6.5238095074979965,7.234783825844646,4.5538096684199925,5.943340081179393,18.0,117.0,13.0,131.0,0.5674423037022452
0.9018796678708512,2.082207092912574,135.0,0.0876571955133825,6.873320285164011,1.5722453860659702,4.39453125,8.004409511983832,2.4902329689751475,6.30439124217293,0.7493058628259666,0.0936116351498684,4.411757780913214,39.430786156056186,-0.6315665088495906,1.2269088044525702,217.0,0.16331503870596425,3.7578415637877054,2.2822635046229096,10.7421875,5.577111134243459,2.0363828367981274,4.186240703307186,0.6445277183909612,0.11556659045819642,0.07476687458107842,6.509857708716026,7.238913928563104,4.49532324183241,9.108250458194913,22.0,128.0,18.0,130.0,0.5742541764366669
1.155570068471981,2.1058511668003357,157.0,0.1026681959738274,5.662248597572735,1.987206234334431,8.30078125,7.198353620509122,2.415598190238724,5.873371666555183,0.7491843609684785,0.10407718215370065,4.409636733491496,25.218735417428324,-0.3250249661285605,-0.23557292787785178,166.0,0.15567529331927185,3.8280357261383564,2.655484913265271,11.71875,5.768735761911454,2.4484290911462634,4.72086278600905,0.6819787203615135,0.11821978827047917,0.054513943190328894,6.509184943683206,7.231811674003761,4.533249775299568,9.157829317196668,10.0,102.0,12.0,105.0,0.5767593002813736
